Timestamp,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Length,TCP_Flags
2026-06-13 17:53:39.254025,192.168.1.107,192.168.1.107,314,59986,TCP,44,RA
2026-06-13 17:53:39.254184,192.168.1.107,192.168.1.107,59986,545,TCP,48,S
2026-06-13 17:53:39.254344,192.168.1.107,192.168.1.107,545,59986,TCP,44,RA
2026-06-13 17:53:39.254503,192.168.1.107,192.168.1.107,59986,310,TCP,48,S
2026-06-13 17:53:39.254660,192.168.1.107,192.168.1.107,310,59986,TCP,44,RA
2026-06-13 17:53:39.254822,192.168.1.107,192.168.1.107,59986,282,TCP,48,S
2026-06-13 17:53:39.254979,192.168.1.107,192.168.1.107,282,59986,TCP,44,RA
2026-06-13 17:53:39.255136,192.168.1.107,192.168.1.107,59986,936,TCP,48,S
2026-06-13 17:53:39.255290,192.168.1.107,192.168.1.107,936,59986,TCP,44,RA
2026-06-13 17:53:39.255446,192.168.1.107,192.168.1.107,59986,956,TCP,48,S
2026-06-13 17:53:39.255601,192.168.1.107,192.168.1.107,956,59986,TCP,44,RA
2026-06-13 17:53:39.255756,192.168.1.107,192.168.1.107,59986,198,TCP,48,S
2026-06-13 17:53:39.255938,192.168.1.107,192.168.1.107,198,59986,TCP,44,RA
2026-06-13 17:53:39.256149,192.168.1.107,192.168.1.107,59986,151,TCP,48,S
2026-06-13 17:53:39.256334,192.168.1.107,192.168.1.107,151,59986,TCP,44,RA
2026-06-13 17:53:39.256500,192.168.1.107,192.168.1.107,59986,316,TCP,48,S
2026-06-13 17:53:39.256661,192.168.1.107,192.168.1.107,316,59986,TCP,44,RA
2026-06-13 17:53:39.256822,192.168.1.107,192.168.1.107,59986,274,TCP,48,S
2026-06-13 17:53:39.257050,192.168.1.107,192.168.1.107,274,59986,TCP,44,RA
2026-06-13 17:53:39.257337,192.168.1.107,192.168.1.107,59986,403,TCP,48,S
2026-06-13 17:53:39.257504,192.168.1.107,192.168.1.107,403,59986,TCP,44,RA
2026-06-13 17:53:39.257675,192.168.1.107,192.168.1.107,59986,175,TCP,48,S
2026-06-13 17:53:39.258190,192.168.1.107,192.168.1.107,175,59986,TCP,44,RA
2026-06-13 17:53:39.258440,192.168.1.107,192.168.1.107,59986,881,TCP,48,S
2026-06-13 17:53:39.258717,192.168.1.107,192.168.1.107,881,59986,TCP,44,RA
2026-06-13 17:53:39.258933,192.168.1.107,192.168.1.107,59986,850,TCP,48,S
2026-06-13 17:53:39.259107,192.168.1.107,192.168.1.107,850,59986,TCP,44,RA
2026-06-13 17:53:39.259273,192.168.1.107,192.168.1.107,59986,625,TCP,48,S
2026-06-13 17:53:39.259435,192.168.1.107,192.168.1.107,625,59986,TCP,44,RA
2026-06-13 17:53:39.259600,192.168.1.107,192.168.1.107,59986,128,TCP,48,S
2026-06-13 17:53:39.259762,192.168.1.107,192.168.1.107,128,59986,TCP,44,RA
2026-06-13 17:53:39.259922,192.168.1.107,192.168.1.107,59986,629,TCP,48,S
2026-06-13 17:53:39.260083,192.168.1.107,192.168.1.107,629,59986,TCP,44,RA
2026-06-13 17:53:39.260243,192.168.1.107,192.168.1.107,59986,503,TCP,48,S
2026-06-13 17:53:39.260401,192.168.1.107,192.168.1.107,503,59986,TCP,44,RA
2026-06-13 17:53:39.260560,192.168.1.107,192.168.1.107,59986,211,TCP,48,S
2026-06-13 17:53:39.260717,192.168.1.107,192.168.1.107,211,59986,TCP,44,RA
2026-06-13 17:53:39.260874,192.168.1.107,192.168.1.107,59986,619,TCP,48,S
2026-06-13 17:53:39.261031,192.168.1.107,192.168.1.107,619,59986,TCP,44,RA
2026-06-13 17:53:39.261189,192.168.1.107,192.168.1.107,59986,817,TCP,48,S
2026-06-13 17:53:39.261386,192.168.1.107,192.168.1.107,817,59986,TCP,44,RA
2026-06-13 17:53:39.261542,192.168.1.107,192.168.1.107,59986,731,TCP,48,S
2026-06-13 17:53:39.261694,192.168.1.107,192.168.1.107,731,59986,TCP,44,RA
2026-06-13 17:53:39.261845,192.168.1.107,192.168.1.107,59986,341,TCP,48,S
2026-06-13 17:53:39.261995,192.168.1.107,192.168.1.107,341,59986,TCP,44,RA
2026-06-13 17:53:39.262149,192.168.1.107,192.168.1.107,59986,270,TCP,48,S
2026-06-13 17:53:39.262297,192.168.1.107,192.168.1.107,270,59986,TCP,44,RA
2026-06-13 17:53:39.262446,192.168.1.107,192.168.1.107,59986,240,TCP,48,S
2026-06-13 17:53:39.262595,192.168.1.107,192.168.1.107,240,59986,TCP,44,RA
2026-06-13 17:53:39.262744,192.168.1.107,192.168.1.107,59986,744,TCP,48,S
2026-06-13 17:53:39.262912,192.168.1.107,192.168.1.107,744,59986,TCP,44,RA
2026-06-13 17:53:39.263088,192.168.1.107,192.168.1.107,59986,221,TCP,48,S
2026-06-13 17:53:39.263285,192.168.1.107,192.168.1.107,221,59986,TCP,44,RA
2026-06-13 17:53:39.263578,192.168.1.107,192.168.1.107,59986,626,TCP,48,S
2026-06-13 17:53:39.263753,192.168.1.107,192.168.1.107,626,59986,TCP,44,RA
2026-06-13 17:53:39.263920,192.168.1.107,192.168.1.107,59986,434,TCP,48,S
2026-06-13 17:53:39.264078,192.168.1.107,192.168.1.107,434,59986,TCP,44,RA
2026-06-13 17:53:39.264238,192.168.1.107,192.168.1.107,59986,906,TCP,48,S
2026-06-13 17:53:39.264394,192.168.1.107,192.168.1.107,906,59986,TCP,44,RA
2026-06-13 17:53:39.264644,192.168.1.107,192.168.1.107,59986,756,TCP,48,S
2026-06-13 17:53:39.264801,192.168.1.107,192.168.1.107,756,59986,TCP,44,RA
2026-06-13 17:53:39.264957,192.168.1.107,192.168.1.107,59986,599,TCP,48,S
2026-06-13 17:53:39.265111,192.168.1.107,192.168.1.107,599,59986,TCP,44,RA
2026-06-13 17:53:39.265265,192.168.1.107,192.168.1.107,59986,703,TCP,48,S
2026-06-13 17:53:39.265418,192.168.1.107,192.168.1.107,703,59986,TCP,44,RA
2026-06-13 17:53:39.265570,192.168.1.107,192.168.1.107,59986,465,TCP,48,S
2026-06-13 17:53:39.265722,192.168.1.107,192.168.1.107,465,59986,TCP,44,RA
2026-06-13 17:53:39.265874,192.168.1.107,192.168.1.107,59986,348,TCP,48,S
2026-06-13 17:53:39.266024,192.168.1.107,192.168.1.107,348,59986,TCP,44,RA
2026-06-13 17:53:39.266175,192.168.1.107,192.168.1.107,59986,708,TCP,48,S
2026-06-13 17:53:39.266324,192.168.1.107,192.168.1.107,708,59986,TCP,44,RA
2026-06-13 17:53:39.266473,192.168.1.107,192.168.1.107,59986,966,TCP,48,S
2026-06-13 17:53:39.266622,192.168.1.107,192.168.1.107,966,59986,TCP,44,RA
2026-06-13 17:53:39.266773,192.168.1.107,192.168.1.107,59986,220,TCP,48,S
2026-06-13 17:53:39.266925,192.168.1.107,192.168.1.107,220,59986,TCP,44,RA
2026-06-13 17:53:39.267078,192.168.1.107,192.168.1.107,59986,766,TCP,48,S
2026-06-13 17:53:39.267273,192.168.1.107,192.168.1.107,766,59986,TCP,44,RA
2026-06-13 17:53:39.267443,192.168.1.107,192.168.1.107,59986,55,TCP,48,S
2026-06-13 17:53:39.267604,192.168.1.107,192.168.1.107,55,59986,TCP,44,RA
2026-06-13 17:53:39.267763,192.168.1.107,192.168.1.107,59986,827,TCP,48,S
2026-06-13 17:53:39.267938,192.168.1.107,192.168.1.107,827,59986,TCP,44,RA
2026-06-13 17:53:39.268100,192.168.1.107,192.168.1.107,59986,561,TCP,48,S
2026-06-13 17:53:39.268251,192.168.1.107,192.168.1.107,561,59986,TCP,44,RA
2026-06-13 17:53:39.268425,192.168.1.107,192.168.1.107,59986,347,TCP,48,S
2026-06-13 17:53:39.268594,192.168.1.107,192.168.1.107,347,59986,TCP,44,RA
2026-06-13 17:53:39.268759,192.168.1.107,192.168.1.107,59986,853,TCP,48,S
2026-06-13 17:53:39.268915,192.168.1.107,192.168.1.107,853,59986,TCP,44,RA
2026-06-13 17:53:39.269069,192.168.1.107,192.168.1.107,59986,620,TCP,48,S
2026-06-13 17:53:39.269221,192.168.1.107,192.168.1.107,620,59986,TCP,44,RA
2026-06-13 17:53:39.269374,192.168.1.107,192.168.1.107,59986,454,TCP,48,S
2026-06-13 17:53:39.269525,192.168.1.107,192.168.1.107,454,59986,TCP,44,RA
2026-06-13 17:53:39.269680,192.168.1.107,192.168.1.107,59986,490,TCP,48,S
2026-06-13 17:53:39.269829,192.168.1.107,192.168.1.107,490,59986,TCP,44,RA
2026-06-13 17:53:39.269984,192.168.1.107,192.168.1.107,59986,860,TCP,48,S
2026-06-13 17:53:39.270136,192.168.1.107,192.168.1.107,860,59986,TCP,44,RA
2026-06-13 17:53:39.270321,192.168.1.107,192.168.1.107,59986,51,TCP,48,S
2026-06-13 17:53:39.270473,192.168.1.107,192.168.1.107,51,59986,TCP,44,RA
2026-06-13 17:53:39.270624,192.168.1.107,192.168.1.107,59986,669,TCP,48,S
2026-06-13 17:53:39.270774,192.168.1.107,192.168.1.107,669,59986,TCP,44,RA
2026-06-13 17:53:39.271015,192.168.1.107,192.168.1.107,59986,855,TCP,48,S
2026-06-13 17:53:39.271165,192.168.1.107,192.168.1.107,855,59986,TCP,44,RA
2026-06-13 17:53:39.271319,192.168.1.107,192.168.1.107,59986,448,TCP,48,S
2026-06-13 17:53:39.271469,192.168.1.107,192.168.1.107,448,59986,TCP,44,RA
2026-06-13 17:53:39.271617,192.168.1.107,192.168.1.107,59986,372,TCP,48,S
2026-06-13 17:53:39.271765,192.168.1.107,192.168.1.107,372,59986,TCP,44,RA
2026-06-13 17:53:39.271915,192.168.1.107,192.168.1.107,59986,131,TCP,48,S
2026-06-13 17:53:39.272063,192.168.1.107,192.168.1.107,131,59986,TCP,44,RA
2026-06-13 17:53:39.272210,192.168.1.107,192.168.1.107,59986,85,TCP,48,S
2026-06-13 17:53:39.272358,192.168.1.107,192.168.1.107,85,59986,TCP,44,RA
2026-06-13 17:53:39.272516,192.168.1.107,192.168.1.107,59986,100,TCP,48,S
2026-06-13 17:53:39.272723,192.168.1.107,192.168.1.107,100,59986,TCP,44,RA
2026-06-13 17:53:39.273041,192.168.1.107,192.168.1.107,59986,740,TCP,48,S
2026-06-13 17:53:39.273218,192.168.1.107,192.168.1.107,740,59986,TCP,44,RA
2026-06-13 17:53:39.273401,192.168.1.107,192.168.1.107,59986,618,TCP,48,S
2026-06-13 17:53:39.273565,192.168.1.107,192.168.1.107,618,59986,TCP,44,RA
2026-06-13 17:53:39.273756,192.168.1.107,192.168.1.107,59986,869,TCP,48,S
2026-06-13 17:53:39.274104,192.168.1.107,192.168.1.107,869,59986,TCP,44,RA
2026-06-13 17:53:39.274473,192.168.1.107,192.168.1.107,59986,854,TCP,48,S
2026-06-13 17:53:39.274668,192.168.1.107,192.168.1.107,854,59986,TCP,44,RA
2026-06-13 17:53:39.274840,192.168.1.107,192.168.1.107,59986,832,TCP,48,S
2026-06-13 17:53:39.274999,192.168.1.107,192.168.1.107,832,59986,TCP,44,RA
2026-06-13 17:53:39.275155,192.168.1.107,192.168.1.107,59986,665,TCP,48,S
2026-06-13 17:53:39.275307,192.168.1.107,192.168.1.107,665,59986,TCP,44,RA
2026-06-13 17:53:39.275466,192.168.1.107,192.168.1.107,59986,982,TCP,48,S
2026-06-13 17:53:39.275620,192.168.1.107,192.168.1.107,982,59986,TCP,44,RA
2026-06-13 17:53:39.275778,192.168.1.107,192.168.1.107,59986,679,TCP,48,S
2026-06-13 17:53:39.275934,192.168.1.107,192.168.1.107,679,59986,TCP,44,RA
2026-06-13 17:53:39.276090,192.168.1.107,192.168.1.107,59986,459,TCP,48,S
2026-06-13 17:53:39.276242,192.168.1.107,192.168.1.107,459,59986,TCP,44,RA
2026-06-13 17:53:39.276395,192.168.1.107,192.168.1.107,59986,70,TCP,48,S
2026-06-13 17:53:39.276546,192.168.1.107,192.168.1.107,70,59986,TCP,44,RA
2026-06-13 17:53:39.276699,192.168.1.107,192.168.1.107,59986,3,TCP,48,S
2026-06-13 17:53:39.276849,192.168.1.107,192.168.1.107,3,59986,TCP,44,RA
2026-06-13 17:53:39.277000,192.168.1.107,192.168.1.107,59986,676,TCP,48,S
2026-06-13 17:53:39.277151,192.168.1.107,192.168.1.107,676,59986,TCP,44,RA
2026-06-13 17:53:39.277303,192.168.1.107,192.168.1.107,59986,886,TCP,48,S
2026-06-13 17:53:39.277457,192.168.1.107,192.168.1.107,886,59986,TCP,44,RA
2026-06-13 17:53:39.277607,192.168.1.107,192.168.1.107,59986,453,TCP,48,S
2026-06-13 17:53:39.277757,192.168.1.107,192.168.1.107,453,59986,TCP,44,RA
2026-06-13 17:53:39.278037,192.168.1.107,192.168.1.107,59986,357,TCP,48,S
2026-06-13 17:53:39.278226,192.168.1.107,192.168.1.107,357,59986,TCP,44,RA
2026-06-13 17:53:39.278394,192.168.1.107,192.168.1.107,59986,525,TCP,48,S
2026-06-13 17:53:39.278557,192.168.1.107,192.168.1.107,525,59986,TCP,44,RA
2026-06-13 17:53:39.278716,192.168.1.107,192.168.1.107,59986,5,TCP,48,S
2026-06-13 17:53:39.278873,192.168.1.107,192.168.1.107,5,59986,TCP,44,RA
2026-06-13 17:53:39.279030,192.168.1.107,192.168.1.107,59986,319,TCP,48,S
2026-06-13 17:53:39.279181,192.168.1.107,192.168.1.107,319,59986,TCP,44,RA
2026-06-13 17:53:39.279339,192.168.1.107,192.168.1.107,59986,761,TCP,48,S
2026-06-13 17:53:39.279501,192.168.1.107,192.168.1.107,761,59986,TCP,44,RA
2026-06-13 17:53:39.279695,192.168.1.107,192.168.1.107,59986,797,TCP,48,S
2026-06-13 17:53:39.279852,192.168.1.107,192.168.1.107,797,59986,TCP,44,RA
2026-06-13 17:53:39.280014,192.168.1.107,192.168.1.107,59986,18,TCP,48,S
2026-06-13 17:53:39.280180,192.168.1.107,192.168.1.107,18,59986,TCP,44,RA
2026-06-13 17:53:39.280339,192.168.1.107,192.168.1.107,59986,300,TCP,48,S
2026-06-13 17:53:39.280497,192.168.1.107,192.168.1.107,300,59986,TCP,44,RA
2026-06-13 17:53:39.280655,192.168.1.107,192.168.1.107,59986,145,TCP,48,S
2026-06-13 17:53:39.280806,192.168.1.107,192.168.1.107,145,59986,TCP,44,RA
2026-06-13 17:53:39.280959,192.168.1.107,192.168.1.107,59986,522,TCP,48,S
2026-06-13 17:53:39.281111,192.168.1.107,192.168.1.107,522,59986,TCP,44,RA
2026-06-13 17:53:39.281265,192.168.1.107,192.168.1.107,59986,519,TCP,48,S
2026-06-13 17:53:39.281416,192.168.1.107,192.168.1.107,519,59986,TCP,44,RA
2026-06-13 17:53:39.281568,192.168.1.107,192.168.1.107,59986,79,TCP,48,S
2026-06-13 17:53:39.281721,192.168.1.107,192.168.1.107,79,59986,TCP,44,RA
2026-06-13 17:53:39.281875,192.168.1.107,192.168.1.107,59986,207,TCP,48,S
2026-06-13 17:53:39.282030,192.168.1.107,192.168.1.107,207,59986,TCP,44,RA
2026-06-13 17:53:39.282187,192.168.1.107,192.168.1.107,59986,737,TCP,48,S
2026-06-13 17:53:39.282341,192.168.1.107,192.168.1.107,737,59986,TCP,44,RA
2026-06-13 17:53:39.282497,192.168.1.107,192.168.1.107,59986,50,TCP,48,S
2026-06-13 17:53:39.282657,192.168.1.107,192.168.1.107,50,59986,TCP,44,RA
2026-06-13 17:53:39.282814,192.168.1.107,192.168.1.107,59986,806,TCP,48,S
2026-06-13 17:53:39.283049,192.168.1.107,192.168.1.107,806,59986,TCP,44,RA
2026-06-13 17:53:39.283219,192.168.1.107,192.168.1.107,59986,628,TCP,48,S
2026-06-13 17:53:39.283519,192.168.1.107,192.168.1.107,628,59986,TCP,44,RA
2026-06-13 17:53:39.283755,192.168.1.107,192.168.1.107,59986,88,TCP,48,S
2026-06-13 17:53:39.283925,192.168.1.107,192.168.1.107,88,59986,TCP,44,RA
2026-06-13 17:53:39.284088,192.168.1.107,192.168.1.107,59986,582,TCP,48,S
2026-06-13 17:53:39.284248,192.168.1.107,192.168.1.107,582,59986,TCP,44,RA
2026-06-13 17:53:39.284408,192.168.1.107,192.168.1.107,59986,702,TCP,48,S
2026-06-13 17:53:39.284565,192.168.1.107,192.168.1.107,702,59986,TCP,44,RA
2026-06-13 17:53:39.284826,192.168.1.107,192.168.1.107,59986,231,TCP,48,S
2026-06-13 17:53:39.284985,192.168.1.107,192.168.1.107,231,59986,TCP,44,RA
2026-06-13 17:53:39.285139,192.168.1.107,192.168.1.107,59986,798,TCP,48,S
2026-06-13 17:53:39.285294,192.168.1.107,192.168.1.107,798,59986,TCP,44,RA
2026-06-13 17:53:39.285451,192.168.1.107,192.168.1.107,59986,368,TCP,48,S
2026-06-13 17:53:39.285603,192.168.1.107,192.168.1.107,368,59986,TCP,44,RA
2026-06-13 17:53:39.285755,192.168.1.107,192.168.1.107,59986,970,TCP,48,S
2026-06-13 17:53:39.285906,192.168.1.107,192.168.1.107,970,59986,TCP,44,RA
2026-06-13 17:53:39.286060,192.168.1.107,192.168.1.107,59986,227,TCP,48,S
2026-06-13 17:53:39.286214,192.168.1.107,192.168.1.107,227,59986,TCP,44,RA
2026-06-13 17:53:39.286369,192.168.1.107,192.168.1.107,59986,996,TCP,48,S
2026-06-13 17:53:39.286522,192.168.1.107,192.168.1.107,996,59986,TCP,44,RA
2026-06-13 17:53:39.293746,192.168.1.107,192.168.1.107,59986,125,TCP,48,S
2026-06-13 17:53:39.294055,192.168.1.107,192.168.1.107,125,59986,TCP,44,RA
2026-06-13 17:53:39.294238,192.168.1.107,192.168.1.107,59986,891,TCP,48,S
2026-06-13 17:53:39.294413,192.168.1.107,192.168.1.107,891,59986,TCP,44,RA
2026-06-13 17:53:39.294585,192.168.1.107,192.168.1.107,59986,46,TCP,48,S
2026-06-13 17:53:39.294749,192.168.1.107,192.168.1.107,46,59986,TCP,44,RA
2026-06-13 17:53:39.294907,192.168.1.107,192.168.1.107,59986,169,TCP,48,S
2026-06-13 17:53:39.295062,192.168.1.107,192.168.1.107,169,59986,TCP,44,RA
2026-06-13 17:53:39.295223,192.168.1.107,192.168.1.107,59986,973,TCP,48,S
2026-06-13 17:53:39.295385,192.168.1.107,192.168.1.107,973,59986,TCP,44,RA
2026-06-13 17:53:39.295543,192.168.1.107,192.168.1.107,59986,989,TCP,48,S
2026-06-13 17:53:39.295702,192.168.1.107,192.168.1.107,989,59986,TCP,44,RA
2026-06-13 17:53:39.295899,192.168.1.107,192.168.1.107,59986,654,TCP,48,S
2026-06-13 17:53:39.296057,192.168.1.107,192.168.1.107,654,59986,TCP,44,RA
2026-06-13 17:53:39.296221,192.168.1.107,192.168.1.107,59986,836,TCP,48,S
2026-06-13 17:53:39.296388,192.168.1.107,192.168.1.107,836,59986,TCP,44,RA
2026-06-13 17:53:39.296547,192.168.1.107,192.168.1.107,59986,123,TCP,48,S
2026-06-13 17:53:39.296717,192.168.1.107,192.168.1.107,123,59986,TCP,44,RA
2026-06-13 17:53:39.296873,192.168.1.107,192.168.1.107,59986,662,TCP,48,S
2026-06-13 17:53:39.297030,192.168.1.107,192.168.1.107,662,59986,TCP,44,RA
2026-06-13 17:53:39.297185,192.168.1.107,192.168.1.107,59986,200,TCP,48,S
2026-06-13 17:53:39.297337,192.168.1.107,192.168.1.107,200,59986,TCP,44,RA
2026-06-13 17:53:39.297491,192.168.1.107,192.168.1.107,59986,749,TCP,48,S
2026-06-13 17:53:39.297644,192.168.1.107,192.168.1.107,749,59986,TCP,44,RA
2026-06-13 17:53:39.297799,192.168.1.107,192.168.1.107,59986,526,TCP,48,S
2026-06-13 17:53:39.297954,192.168.1.107,192.168.1.107,526,59986,TCP,44,RA
2026-06-13 17:53:39.298107,192.168.1.107,192.168.1.107,59986,219,TCP,48,S
2026-06-13 17:53:39.298260,192.168.1.107,192.168.1.107,219,59986,TCP,44,RA
2026-06-13 17:53:39.298413,192.168.1.107,192.168.1.107,59986,549,TCP,48,S
2026-06-13 17:53:39.298565,192.168.1.107,192.168.1.107,549,59986,TCP,44,RA
2026-06-13 17:53:39.298719,192.168.1.107,192.168.1.107,59986,872,TCP,48,S
2026-06-13 17:53:39.298871,192.168.1.107,192.168.1.107,872,59986,TCP,44,RA
2026-06-13 17:53:39.299067,192.168.1.107,192.168.1.107,59986,769,TCP,48,S
2026-06-13 17:53:39.299254,192.168.1.107,192.168.1.107,769,59986,TCP,44,RA
2026-06-13 17:53:39.299421,192.168.1.107,192.168.1.107,59986,358,TCP,48,S
2026-06-13 17:53:39.299584,192.168.1.107,192.168.1.107,358,59986,TCP,44,RA
2026-06-13 17:53:39.299751,192.168.1.107,192.168.1.107,59986,161,TCP,48,S
2026-06-13 17:53:39.299911,192.168.1.107,192.168.1.107,161,59986,TCP,44,RA
2026-06-13 17:53:39.300073,192.168.1.107,192.168.1.107,59986,1,TCP,48,S
2026-06-13 17:53:39.300328,192.168.1.107,192.168.1.107,1,59986,TCP,44,RA
2026-06-13 17:53:39.300489,192.168.1.107,192.168.1.107,59986,301,TCP,48,S
2026-06-13 17:53:39.300646,192.168.1.107,192.168.1.107,301,59986,TCP,44,RA
2026-06-13 17:53:39.300807,192.168.1.107,192.168.1.107,59986,248,TCP,48,S
2026-06-13 17:53:39.300964,192.168.1.107,192.168.1.107,248,59986,TCP,44,RA
2026-06-13 17:53:39.301119,192.168.1.107,192.168.1.107,59986,253,TCP,48,S
2026-06-13 17:53:39.301277,192.168.1.107,192.168.1.107,253,59986,TCP,44,RA
2026-06-13 17:53:39.301435,192.168.1.107,192.168.1.107,59986,411,TCP,48,S
2026-06-13 17:53:39.301587,192.168.1.107,192.168.1.107,411,59986,TCP,44,RA
2026-06-13 17:53:39.301743,192.168.1.107,192.168.1.107,59986,820,TCP,48,S
2026-06-13 17:53:39.301896,192.168.1.107,192.168.1.107,820,59986,TCP,44,RA
2026-06-13 17:53:39.302052,192.168.1.107,192.168.1.107,59986,122,TCP,48,S
2026-06-13 17:53:39.302205,192.168.1.107,192.168.1.107,122,59986,TCP,44,RA
2026-06-13 17:53:39.302363,192.168.1.107,192.168.1.107,59986,666,TCP,48,S
2026-06-13 17:53:39.302519,192.168.1.107,192.168.1.107,666,59986,TCP,44,RA
2026-06-13 17:53:39.302675,192.168.1.107,192.168.1.107,59986,562,TCP,48,S
2026-06-13 17:53:39.302830,192.168.1.107,192.168.1.107,562,59986,TCP,44,RA
2026-06-13 17:53:39.302990,192.168.1.107,192.168.1.107,59986,1000,TCP,48,S
2026-06-13 17:53:39.303146,192.168.1.107,192.168.1.107,1000,59986,TCP,44,RA
2026-06-13 17:53:39.303301,192.168.1.107,192.168.1.107,59986,727,TCP,48,S
2026-06-13 17:53:39.303455,192.168.1.107,192.168.1.107,727,59986,TCP,44,RA
2026-06-13 17:53:39.303609,192.168.1.107,192.168.1.107,59986,417,TCP,48,S
2026-06-13 17:53:39.303761,192.168.1.107,192.168.1.107,417,59986,TCP,44,RA
2026-06-13 17:53:39.303954,192.168.1.107,192.168.1.107,59986,437,TCP,48,S
2026-06-13 17:53:39.304181,192.168.1.107,192.168.1.107,437,59986,TCP,44,RA
2026-06-13 17:53:39.304369,192.168.1.107,192.168.1.107,59986,383,TCP,48,S
2026-06-13 17:53:39.304543,192.168.1.107,192.168.1.107,383,59986,TCP,44,RA
2026-06-13 17:53:39.304710,192.168.1.107,192.168.1.107,59986,809,TCP,48,S
2026-06-13 17:53:39.304913,192.168.1.107,192.168.1.107,809,59986,TCP,44,RA
2026-06-13 17:53:39.305084,192.168.1.107,192.168.1.107,59986,392,TCP,48,S
2026-06-13 17:53:39.305243,192.168.1.107,192.168.1.107,392,59986,TCP,44,RA
2026-06-13 17:53:39.305411,192.168.1.107,192.168.1.107,59986,197,TCP,48,S
2026-06-13 17:53:39.305575,192.168.1.107,192.168.1.107,197,59986,TCP,44,RA
2026-06-13 17:53:39.305769,192.168.1.107,192.168.1.107,59986,550,TCP,48,S
2026-06-13 17:53:39.305961,192.168.1.107,192.168.1.107,550,59986,TCP,44,RA
2026-06-13 17:53:39.306140,192.168.1.107,192.168.1.107,59986,296,TCP,48,S
2026-06-13 17:53:39.306325,192.168.1.107,192.168.1.107,296,59986,TCP,44,RA
2026-06-13 17:53:39.306494,192.168.1.107,192.168.1.107,59986,72,TCP,48,S
2026-06-13 17:53:39.306652,192.168.1.107,192.168.1.107,72,59986,TCP,44,RA
2026-06-13 17:53:39.306807,192.168.1.107,192.168.1.107,59986,933,TCP,48,S
2026-06-13 17:53:39.307088,192.168.1.107,192.168.1.107,933,59986,TCP,44,RA
2026-06-13 17:53:39.307659,192.168.1.107,192.168.1.107,59986,134,TCP,48,S
2026-06-13 17:53:39.307875,192.168.1.107,192.168.1.107,134,59986,TCP,44,RA
2026-06-13 17:53:39.308053,192.168.1.107,192.168.1.107,59986,664,TCP,48,S
2026-06-13 17:53:39.308216,192.168.1.107,192.168.1.107,664,59986,TCP,44,RA
2026-06-13 17:53:39.308376,192.168.1.107,192.168.1.107,59986,943,TCP,48,S
2026-06-13 17:53:39.308532,192.168.1.107,192.168.1.107,943,59986,TCP,44,RA
2026-06-13 17:53:39.308691,192.168.1.107,192.168.1.107,59986,524,TCP,48,S
2026-06-13 17:53:39.308848,192.168.1.107,192.168.1.107,524,59986,TCP,44,RA
2026-06-13 17:53:39.309030,192.168.1.107,192.168.1.107,59986,668,TCP,48,S
2026-06-13 17:53:39.309206,192.168.1.107,192.168.1.107,668,59986,TCP,44,RA
2026-06-13 17:53:39.309363,192.168.1.107,192.168.1.107,59986,520,TCP,48,S
2026-06-13 17:53:39.309539,192.168.1.107,192.168.1.107,520,59986,TCP,44,RA
2026-06-13 17:53:39.309721,192.168.1.107,192.168.1.107,59986,209,TCP,48,S
2026-06-13 17:53:39.309887,192.168.1.107,192.168.1.107,209,59986,TCP,44,RA
2026-06-13 17:53:39.310053,192.168.1.107,192.168.1.107,59986,281,TCP,48,S
2026-06-13 17:53:39.310212,192.168.1.107,192.168.1.107,281,59986,TCP,44,RA
2026-06-13 17:53:39.310370,192.168.1.107,192.168.1.107,59986,409,TCP,48,S
2026-06-13 17:53:39.310528,192.168.1.107,192.168.1.107,409,59986,TCP,44,RA
2026-06-13 17:53:39.310680,192.168.1.107,192.168.1.107,59986,611,TCP,48,S
2026-06-13 17:53:39.310836,192.168.1.107,192.168.1.107,611,59986,TCP,44,RA
2026-06-13 17:53:39.310989,192.168.1.107,192.168.1.107,59986,514,TCP,48,S
2026-06-13 17:53:39.311145,192.168.1.107,192.168.1.107,514,59986,TCP,44,RA
2026-06-13 17:53:39.311301,192.168.1.107,192.168.1.107,59986,804,TCP,48,S
2026-06-13 17:53:39.311452,192.168.1.107,192.168.1.107,804,59986,TCP,44,RA
2026-06-13 17:53:39.311605,192.168.1.107,192.168.1.107,59986,405,TCP,48,S
2026-06-13 17:53:39.311753,192.168.1.107,192.168.1.107,405,59986,TCP,44,RA
2026-06-13 17:53:39.311905,192.168.1.107,192.168.1.107,59986,308,TCP,48,S
2026-06-13 17:53:39.312056,192.168.1.107,192.168.1.107,308,59986,TCP,44,RA
2026-06-13 17:53:39.312207,192.168.1.107,192.168.1.107,59986,332,TCP,48,S
2026-06-13 17:53:39.312356,192.168.1.107,192.168.1.107,332,59986,TCP,44,RA
2026-06-13 17:53:39.312510,192.168.1.107,192.168.1.107,59986,152,TCP,48,S
2026-06-13 17:53:39.312664,192.168.1.107,192.168.1.107,152,59986,TCP,44,RA
2026-06-13 17:53:39.312815,192.168.1.107,192.168.1.107,59986,580,TCP,48,S
2026-06-13 17:53:39.312966,192.168.1.107,192.168.1.107,580,59986,TCP,44,RA
2026-06-13 17:53:39.313117,192.168.1.107,192.168.1.107,59986,592,TCP,48,S
